nhd_id,max_depth,surface_area,lat,long,SDF,k_d,canopy
1097324,21.9472,5246092.529631095,3.0991625439725112,0.5080358867476775,,0.6138775510204082,
1099052,7.947199999999999,371238.1613689037,3.0623087939725053,0.5431345267476786,,0.08612244897959176,
1099136,13.947199999999999,3989556.854668904,3.0667031139725083,1.0288494367476773,,0.4838775510204082,
1099172,15.2472,3644822.0343689043,3.0846695039725063,0.9908893567476866,,0.033877551020408125,
1099240,3.947199999999998,3836786.9053689037,3.1010380839725045,0.7300426567476848,,0.5338775510204081,
1099282,5.747199999999998,3963880.214368904,3.10321150397251,0.6536225067476806,,0.033877551020408125,
1099420,9.647199999999998,3745240.318268904,3.133373723972511,0.6976476767476782,,0.2638775510204081,
1099430,10.947199999999999,4313216.791368904,3.1322665439725057,0.7510166367476785,,0.5861224489795918,
1099432,18.647199999999998,4426297.152168904,3.131559003972505,0.6433286967476874,,0.5538775510204081,
1099450,7.947199999999999,3093100.849368904,3.1413214139725056,0.649907396747679,,0.16387755102040813,
1099476,9.747199999999998,4138335.570968904,3.1407271239725105,0.6807822367476746,,0.2738775510204081,
1099526,9.247199999999998,3650578.2583689042,3.156634713972508,0.5980478467476757,,0.19387755102040816,
1100962,10.347199999999997,4304043.579968904,3.2237923339725114,0.5089979067476804,,0.44387755102040816,
1101504,24.347199999999997,3798517.750668904,3.1888391439725083,0.5806779767476797,,0.42387755102040814,
1101506,1.8471999999999982,4513199.702438904,3.182382403972511,0.5902969367476771,,0.22387755102040818,
1101544,4.247199999999998,4444804.020668904,3.1947618639725093,0.8510633867476827,,0.21387755102040817,
1101590,27.847199999999997,52802613.0606311,3.236702793972505,1.083551336747675,,0.5538775510204081,
1101616,12.147199999999998,3937877.706868904,3.2166379039725115,0.8489350667476856,,0.2838775510204081,
1101636,6.047199999999998,4147632.514368904,3.2211578839725092,0.8343734267476748,,0.10612244897959178,
1101684,24.047199999999997,2903467.5853689043,3.2346648039725068,0.8393258767476794,,0.6038775510204082,
1101754,23.047199999999997,3217012.4153689044,3.2547337339725075,0.8324839867476754,,0.5338775510204081,
1101778,6.047199999999998,4381663.539768904,3.25572520397251,0.7635753167476764,,0.11612244897959179,
1101812,6.147199999999998,3775629.245868904,3.268003513972509,0.7696620767476787,,0.20612244897959187,
1101864,25.4472,3512874.771368904,3.279480853972508,1.0708866167476856,,0.7838775510204081,
1101938,14.2472,3669003.499068904,3.2924629939725065,1.192641606747685,,0.43387755102040815,
1101942,17.9472,1910584.2073689043,3.297461643972511,1.1364714467476773,,0.4838775510204082,
1102086,22.547199999999997,4014755.288968904,3.3086027239725055,1.2217251167476775,,0.3838775510204082,
1102088,7.847199999999997,3927389.690868904,3.309655863972509,1.1870144167476866,,0.2338775510204082,
1102284,8.647199999999998,3937230.764168904,3.335127663972507,1.2022631667476844,,0.32612244897959175,
1102366,8.847199999999997,3403446.124368904,3.34390158397251,1.225780686747683,,0.42387755102040814,
2349188,14.847199999999997,1302955.646368904,3.146761073972506,1.1772941767476794,,0.033877551020408125,
2349198,7.947199999999999,4268542.860368904,3.1405026939725076,1.1466020567476818,,0.05612244897959173,
2353946,3.347199999999998,2266723.393368904,3.239482433972505,1.2526348767476776,,0.6661224489795918,
2384584,10.347199999999997,3887497.567068904,3.2982466339725107,0.9566380667476864,,0.18387755102040815,
2384766,11.547199999999998,3400800.6433689045,3.3409291939725065,1.0492480867476814,,0.20387755102040817,
2385444,8.847199999999997,3096877.916368904,3.462474903972506,0.9746298467476748,,0.31612244897959174,
2385496,7.947199999999999,2209316.266368904,3.475833223972508,1.0015065567476853,,0.1461224489795918,
2385648,5.147199999999998,3898018.2629689043,3.525102763972505,0.9877771067476857,,0.09612244897959177,
2647582,16.847199999999997,3784989.7284689043,3.0197700739725093,0.33203243674768146,,0.7938775510204081,
2648034,1.647199999999998,4304356.668768904,3.1495462739725113,0.5156754767476741,,0.19387755102040816,
2723765,17.9472,2111320.5906310957,2.8718884739725112,1.6469680067476844,,0.3938775510204081,
2723803,7.547199999999998,3350036.800368904,2.86744290397251,1.766771476747678,,0.21612244897959187,
2723871,21.547199999999997,3889638.305968904,2.8751462639725105,1.6957943167476799,,0.3838775510204082,
