nhd_id,max_depth,surface_area,lat,long,SDF,k_d,canopy
1097324,20.115200000000026,38899978.98533211,3.379193140690404,0.39535639646030063,,2.379133605442177,
1099052,34.11520000000003,44517309.67633211,3.342339390690398,0.4304550364603017,,1.6791336054421768,
1099136,28.115200000000026,48135628.36963211,3.346733710690401,0.9161699464603004,,2.249133605442177,
1099172,26.815200000000026,47790893.54933211,3.364700100690399,0.8782098664603097,,1.7991336054421767,
1099240,38.11520000000003,47982858.42033211,3.3810686806903973,0.6173631664603079,,2.2991336054421767,
1099282,36.315200000000026,48109951.72933211,3.3832421006904028,0.5409430164603037,,1.7991336054421767,
1099420,32.41520000000003,47891311.83323211,3.413404320690404,0.5849681864603014,,2.0291336054421767,
1099430,31.115200000000026,48459288.30633211,3.4122971406903986,0.6383371464603016,,1.1791336054421768,
1099432,23.415200000000027,48572368.66713211,3.411589600690398,0.5306492064603106,,2.3191336054421767,
1099450,34.11520000000003,47239172.36433211,3.4213520106903985,0.537227906460302,,1.9291336054421766,
1099476,32.315200000000026,48284407.08593211,3.4207577206904034,0.5681027464602977,,2.039133605442177,
1099526,32.815200000000026,47796649.77333211,3.436665310690401,0.48536835646029886,,1.9591336054421769,
1100962,31.715200000000028,48450115.09493211,3.5038229306904043,0.3963184164603035,,2.209133605442177,
1101504,17.715200000000028,47944589.26563211,3.468869740690401,0.46799848646030284,,2.189133605442177,
1101506,40.215200000000024,48659271.21740211,3.462413000690404,0.47761744646030024,,1.9891336054421767,
1101544,37.815200000000026,48590875.53563211,3.474792460690402,0.7383838964603058,,1.9791336054421769,
1101590,14.215200000000028,8656541.545667887,3.5167333906903977,0.9708718464602981,,2.3191336054421767,
1101616,29.915200000000027,48083949.22183211,3.4966685006904044,0.7362555764603087,,2.0491336054421767,
1101636,36.01520000000003,48293704.02933211,3.501188480690402,0.7216939364602979,,1.6591336054421768,
1101684,18.01520000000003,47049539.10033211,3.5146954006903997,0.7266463864603026,,2.369133605442177,
1101754,19.01520000000003,47363083.93033211,3.5347643306904004,0.7198044964602985,,2.2991336054421767,
1101778,36.01520000000003,48527735.05473211,3.535755800690403,0.6508958264602995,,1.6491336054421768,
1101812,35.91520000000003,47921700.76083211,3.548034110690402,0.6569825864603018,,1.5591336054421767,
1101864,16.615200000000026,47658946.28633211,3.559511450690401,0.9582071264603087,,2.5491336054421767,
1101938,27.815200000000026,47815075.01403211,3.5724935906903994,1.0799621164603082,,2.1991336054421766,
1101942,24.115200000000026,46056655.72233211,3.577492240690404,1.0237919564603004,,2.249133605442177,
1102086,19.51520000000003,48160826.80393211,3.5886333206903984,1.1090456264603006,,2.149133605442177,
1102088,34.215200000000024,48073461.20583211,3.5896864606904018,1.0743349264603097,,1.9991336054421769,
1102284,33.41520000000003,48083302.27913211,3.6151582606904,1.0895836764603075,,1.4391336054421768,
1102366,33.215200000000024,47549517.63933211,3.623932180690403,1.1131011964603061,,2.189133605442177,
2349188,27.215200000000028,45449027.16133211,3.426791670690399,1.0646146864603026,,1.7991336054421767,
2349198,34.11520000000003,48414614.37533211,3.4205332906904005,1.033922566460305,,1.7091336054421769,
2353946,38.715200000000024,46412794.90833211,3.5195130306903977,1.1399553864603007,,1.0991336054421768,
2384584,31.715200000000028,48033569.08203211,3.5782772306904036,0.8439585764603095,,1.9491336054421766,
2384766,30.51520000000003,47546872.15833211,3.6209597906903994,0.9365685964603045,,1.9691336054421766,
2385444,33.215200000000024,47242949.43133211,3.742505500690399,0.8619503564602979,,1.4491336054421768,
2385496,34.11520000000003,46355387.78133211,3.7558638206904007,0.8888270664603084,,1.6191336054421768,
2385648,36.91520000000003,48044089.77793211,3.805133360690398,0.8750976164603088,,1.6691336054421768,
2647582,25.215200000000028,47931061.24343211,3.299800670690402,0.21935294646030457,,2.5591336054421765,
2648034,40.41520000000003,48450428.18373211,3.429576870690404,0.4029959864602972,,1.9591336054421769,
2723765,24.115200000000026,42034750.92433211,3.151919070690404,1.5342885164603075,,2.1591336054421766,
2723803,34.51520000000003,47496108.31533211,3.1474735006904027,1.6540919864603012,,1.5491336054421767,
2723871,20.51520000000003,48035709.82093211,3.1551768606904034,1.583114826460303,,2.149133605442177,
4250586,29.51520000000003,47922086.26483211,3.392160260690403,1.096636056460298,,1.6391336054421768,
4250588,36.315200000000026,47711031.51433211,3.3919507406903975,1.1571323164603058,,1.8891336054421768,
9022741,23.115200000000026,44582653.93433211,2.9296934706904025,3.7387311835396986,,2.6191336054421765,
10596466,36.315200000000026,48398843.01833211,4.553407320690404,0.8316914064603083,,1.7591336054421767,
12160852,38.61520000000003,47888047.08433211,4.9011147606903975,4.631681053539694,,1.6691336054421768,
12162854,13.415200000000027,44988405.54633211,5.0724541806904,4.321898773539701,,2.3191336054421767,
13290898,27.115200000000026,45574084.49533211,5.357612210690398,4.132038843539689,,2.3491336054421765,
13293262,20.115200000000026,8880155.68433211,5.3511723806904,3.165213863539691,,2.379133605442177,
13294464,36.01520000000003,48483086.99133211,5.501526580690403,4.086297073539697,,2.3591336054421768,
13294928,30.215200000000028,41492505.68433211,5.852076470690399,3.9743416835396914,,2.3391336054421767,
13343906,9.715200000000024,33108927.48433211,2.414892570690398,2.913923723539696,,2.479133605442177,
13344056,38.11520000000003,47010611.37533211,2.4193398806904014,2.956591993539689,,2.289133605442177,
13344170,24.115200000000026,44982404.18433211,2.4390179906904024,2.97035048353969,,2.579133605442177,
13344210,27.415200000000027,48108339.11533211,2.447692560690399,2.885578003539692,,2.539133605442177,
13344284,25.01520000000003,48422011.95033211,2.454476570690403,2.9722307135397017,,2.5991336054421765,
13393533,39.01520000000003,47386236.88433211,2.5059813106904016,3.1318489735396895,,2.4091336054421766,
13393567,37.215200000000024,48210899.45333211,2.518065590690398,2.8772341835396986,,2.229133605442177,
13631637,26.51520000000003,47941172.00733211,5.169149780690404,2.932691533539696,,2.1591336054421766,
14783883,35.61520000000003,48227983.08433211,5.883170350690399,4.484329633539701,,2.1991336054421766,
120051922,28.01520000000003,48448923.96983211,3.4582673006904017,0.5279261964602995,,2.169133605442177,
120052022,30.915200000000027,44986968.88833211,3.4501930106903984,0.8347874664602983,,1.8191336054421767,
120052233,8.584799999999973,881075962.4156679,0.12704816930959595,0.44172343646030754,,2.079133605442177,
120052351,22.815200000000026,35074286.86433211,5.410638990690401,3.243213963539702,,2.0691336054421767,
120052587,32.01520000000003,47541955.62566789,4.315324690690403,2.6237330335396933,,0.9491336054421768,
120053694,34.11520000000003,43489820.05733211,3.468149030690398,0.7397793535397028,,1.3691336054421768,
{4EA76133-68CD-4DA8-A82B-0B568CD9C9B2},42.062400000000025,44146071.51496321,0.2800305967178929,0.1126794902873769,,1.7652560544217686,
0cb9b9cf-3f4b-4061-9608-9f965f202b85,40.41520000000003,48595960.5151914,3.7353253347510886,0.580761504864725,,1.8769851679421767,
105953415,36.36013119056224,45841646.29122271,0.263055718164928,0.15969135998737727,,0.05908097386322897,
105954753,22.815200000000004,108621207.92156881,0.5734596586572991,0.1864816908177005,,0.22634439648012838,
